ID,Clee,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
6368395,19006721112000013002000000U0,HOTEL DEL VALLE,OPERADORA ALLENDE SA DE CV,721112,Hoteles sin otros servicios integrados,11 a 30 personas,AVENIDA,PROLONGACION RUIZ CORTINES,CALLE,EL CALLEJON,CALLE,CALLE DEL EMPRESARIO,,NINGUNO,607,,,,,,COLONIA,FRACC MIXCOAC,,,,67113,19,NUEVO LEÓN   ,026,Guadalupe,0001,Guadalupe,0995,008,,,,Fijo,25.71054219,-100.1783418,2010-07
6366704,19039721113000011002009181M3,HOTEL DELTA,GRUPO CALDERON LOZANO SA DE CV,721112,Hoteles sin otros servicios integrados,11 a 30 personas,PRIVADA,LICENCIADO MIGUEL DOMÍNGUEZ,PRIVADA,LICENCIADO MIGUEL DOMIGUEZ,AVENIDA,JULIAN VILLAGRAN,AVENIDA,BERNARDO REYES,911,,,,0,,COLONIA,INDUSTRIAL,,,,64440,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1243,002,,GRUPOCALDERON1@HOTMAIL.COM.COM,,Fijo,25.68779024,-100.3207308,2010-07
6269316,19039721112000151000000000U9,HOTEL DIAMANTE,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,HERMENEGILDO GALEANA,CALLE,GEORGE WASHINGTON,CALLE,MODESTO ARREOLA,CALLE,EMILIO CARRANZA,257,SUR,,,,,COLONIA,CENTRO,,,,64100,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1544,028,,,,Fijo,25.6746692,-100.3126057,2010-07
6365903,19039721111000283001000000U2,HOTEL DIRO,DIAZRO SA DE CV,721111,Hoteles con otros servicios integrados,11 a 30 personas,CALLE,GEORGE WASHINGTON,CALLE,VICENTE GUERRERO,AVENIDA,LICENCIADO BENITO JUÁREZ,CALLE,MODESTO ARREOLA,105,OTE,,,0,,COLONIA,ZONA CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1544,030,,JESSICALAVAT@HOTMAIL.COM,,Fijo,25.67449592,-100.3143971,2010-07
6269490,19039721112000961001000000U1,HOTEL DUBAI,,721112,Hoteles sin otros servicios integrados,6 a 10 personas,CALLE,AMADO NERVO,CALLE,CARLOS SALAZAR,CALLE,JOSE MARIA ARTEAGA,CALLE,JOSÉ MARÍA ARTEAGA,844,NORTE,,,,,COLONIA,MONTERREY CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1493,027,,,,Fijo,25.68362973,-100.3201736,2014-12
6804622,19041721111000013100000000U9,HOTEL ECO BIZTEL,ECO BIZTEL SA DE CV,721111,Hoteles con otros servicios integrados,11 a 30 personas,CALLE,PESQUERIA LOS RAMONES KM 15 AL 17,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,MANZANA 800,0,SN,,,,,EJIDO,LA VICTORIA,,,,66679,19,NUEVO LEÓN   ,041,Pesquería,0428,Los Rogers,0046,800,,YONGIN.LEE@HOTELECO.MX,WWW.HOTELECO.MX,Fijo,25.72312528,-99.81284444,2017-11
6269396,19026721111000022000000000U1,HOTEL EJECUTIVO PLUS,HOTEL ALOJAMIENTO DEL ORIENTE SA,721111,Hoteles con otros servicios integrados,6 a 10 personas,AVENIDA,MIGUEL ALEMÁN,CALLE,MAGNA VISTA,AVENIDA,CONSTITUYENTES DE NUEVO LEÓN,CALLE,PADRE SEVERIANO MARTÍNEZ,4315,,,,0,,COLONIA,LINDA VISTA,,,,67100,19,NUEVO LEÓN   ,026,Guadalupe,0001,Guadalupe,0158,014,,EJECUTIVOSPLUS@GMAIL.COM,,Fijo,25.68857183,-100.2590579,2010-07
6235212,19033721112000042002000000U3,HOTEL EL ÁNGEL,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,AVENIDA,MIGUEL HIDALGO Y COSTILLA,CALLE,VENUSTIANO CARRANZA,CALLE,LICENCIADO BENITO JUAREZ,CALLE,IGNACIO ZARAGOZA,0,SN,,,0,,COLONIA,LINARES CENTRO,,,,67700,19,NUEVO LEÓN   ,033,Linares,0001,Linares,0612,009,,,,Fijo,24.85995119,-99.5678799,2010-07
6269272,19039721112000542001000000U9,HOTEL EL DESCANSO,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,JULIAN VILLAGRAN,CALLE,GENERAL JERONIMO TREVIÑO,CALLE,ISAAC GARZA,CALLE,JUAN ÁLVAREZ,634,,,,,,COLONIA,CENTRO DE MONTERREY,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1474,039,,,,Fijo,25.68189848,-100.3223188,2010-07
6366842,19039721112000783000000000U9,HOTEL EL ENCANTO,,721112,Hoteles sin otros servicios integrados,11 a 30 personas,CALLE,JOSE TRINIDAD VILLAGOMEZ,CALLE,REFORMA,AVENIDA,CRISTOBAL COLON,CALLE,AMADO NERVO,1137,,,,,,COLONIA,CENTRO DE MONTERREY,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1243,005,,,,Fijo,25.68615385,-100.3206948,2010-07
6269251,19039721112000111001000000U3,HOTEL EL MEXICANO,,721112,Hoteles sin otros servicios integrados,6 a 10 personas,CALLE,MELCHOR OCAMPO,CALLE,IGNACIO LOPEZ RAYON,CALLE,JUAN ALDAMA,AVENIDA,CONSTITUCIÓN,474,,,,,,COLONIA,CENTRO DE MONTERREY,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1737,009,,,,Fijo,25.6673464,-100.322925,2010-07
6269334,19039721112000161000000000U8,HOTEL EL REGIO,,721112,Hoteles sin otros servicios integrados,6 a 10 personas,CALLE,IGNACIO ZARAGOZA,CALLE,ISAAC GARZA,CALLE,GENERAL JERONIMO TREVIÑO,CALLE,MARIANO ESCOBEDO,660,NORTE,,,,,COLONIA,ZONA CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1510,012,,,,Fijo,25.68088798,-100.3088702,2010-07
6420667,19039721112000793001000000U8,HOTEL EL REGIO,HOTEL EL REGIO SA DE CV,721112,Hoteles sin otros servicios integrados,11 a 30 personas,CALLE,FRAY SERVANDO TERESA DE MIER,AVENIDA,CUAUHTEMOC,AVENIDA,JOSE MARIA PINO SUAREZ,CALLE,MARIANO MATAMOROS,313,,,,,,COLONIA,MONTERREY CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1686,005,8112880390,GERENCIA@HOTELELREGIO.COM.MX,,Fijo,25.66921702,-100.3197255,2010-07
6269355,19039721112000181000000000U6,HOTEL EL RELAX,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALZADA,FRANCISCO I. MADERO,CALLE,DOCTOR JOSE MARIA COS,CALLE,MARIANO ARISTA,CALLE,REFORMA,867,,,,,,COLONIA,ZONA CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1281,020,,,,Fijo,25.68325835,-100.306329,2010-07
6269634,19007721112000031000000000U0,HOTEL ESMERALDA,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,NARANJO,CALLE,MARIANO ESCOBEDO,CALLE,BENITO JUAREZ,,ARROYO,0,SN,,,0,,COLONIA,ARAMBERRI CENTRO,,,,67940,19,NUEVO LEÓN   ,007,Aramberri,0001,Aramberri,0307,021,,,,Fijo,24.10063155,-99.8154964,2010-07
6269427,19039721112000592000000000U4,HOTEL ESTACIÓN,,721112,Hoteles sin otros servicios integrados,11 a 30 personas,CALLE,CALZADA GUADALUPE VICTORIA,CALLE,OCTAVA NORTE,CALLE,MIGUEL NIETO,CALLE,PEDRO CELESTINO NEGRETE,1450,,,,,,COLONIA,INDUSTRIAL,,,,64440,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,3610,015,,JULIIOHOTELESTACION@HOTMAIL.COM,,Fijo,25.6903511,-100.3264281,2010-07
2993400,19039721112000051002023002M1,HOTEL ESTRELLA,,721112,Hoteles sin otros servicios integrados,11 a 30 personas,AVENIDA,CRISTÓBAL COLÓN,AVENIDA,FÉLIX URESTI GÓMEZ,AVENIDA,AGUSTÍN MELGAR,CALLE,RAMÓN TREVIÑO,1819,,,,,,COLONIA,TERMINAL,,,,64580,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1309,016,8110500653,PROMOTORABIRCO@HOTMAIL.COM,,Fijo,25.6840756,-100.296347,2010-07
6366401,19039721112000522001000000U1,HOTEL EVO,,721112,Hoteles sin otros servicios integrados,6 a 10 personas,CALLE,VICENTE GUERRERO,AVENIDA,CRISTOBAL COLON,AVENIDA,JOSE MARIA LUIS MORA,AVENIDA,JOSÉ MARÍA LUIS MORA,1213,NORTE,,,,,COLONIA,TREVIÑO,,,,64570,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1277,035,,,,Fijo,25.68614548,-100.3119133,2010-07
6365853,19039721112000562001038880M7,HOTEL EXPRESS,SENTERRA SA DE CV,721113,Moteles,0 a 5 personas,CALLE,HERMENEGILDO GALEANA,CALLE,MODESTO ARREOLA,CALLE,PROFESOR JOSÉ SILVESTRE ARAMBERRI,CALLE,EMILIO CARRANZA,121,,121,PLANTA BAJA,,,COLONIA,ZONA CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1544,015,,HOTELCASCADAMTY@GMAIL.COM,,Fijo,25.67567906,-100.3124346,2010-07
6364477,19039721111000324001000000U4,HOTEL FASTOS,FASTOS OPERADORA DE HOTELES SA DE CV,721111,Hoteles con otros servicios integrados,31 a 50 personas,AVENIDA,CRISTÓBAL COLÓN,CALLE,MARTÍN DE ZAVALA,AVENIDA,VENUSTIANO CARRANZA,CALLE,REFORMA,956,,,,0,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1243,006,,GERENTE@FASTOSHOTEL.MX,WWW.FASTOSHOTEL.MX,Fijo,25.68653995,-100.3213669,2010-07
9018595,19039721111000922000037715M5,HOTEL FIESTA INN,OPERADORA CENTRAL DE INMUEBLES SA DE CV,721111,Hoteles con otros servicios integrados,101 a 250 personas,AVENIDA,GARZA SADA,CALLE,PIRNEOS,AVENIDA,FERNANDO GARCIA ROEL,AVENIDA,JUNCO DE LA VEGA,,SN,,,,,COLONIA,ROMA,,,,64700,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,2010,002,5553266700,LAURA.MELGOZA@POSADAS.COM,WWW.FIESTAINN.COM,Fijo,25.65526992,-100.2926802,2019-11
9323839,19039721111001064000037715S5,HOTEL FIESTA INN EXPRESS MONTERREY CENTRO,OPERADORA CENTRAL DE INMUEBLES SA DE CV,721111,Hoteles con otros servicios integrados,31 a 50 personas,CALLE,MIGUEL HIDALGO Y COSTILLA,AVENIDA,José María Pino Suárez,CALLE,Ignacio López Rayón,CALLE,Fray Servando Teresa de Mier,363,,,,,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1737,002,,LAURA.MELGOZA@POSADAS.COM,WWW.FIESTAINN.COM,Fijo,25.66857696,-100.3210087,2020-11
9337654,19039721111001144000000000U5,HOTEL FIESTA INN FUNDIDORA,OPERADORA EMP DE CHUR SA DE CV,721111,Hoteles con otros servicios integrados,31 a 50 personas,AVENIDA,CHURUBUSCO,AVENIDA,CONSTITUCIÓN,CALZADA,PROLONGACIÓN MADERO,AVENIDA,CRISTÓBAL COLÓN,701,,,,,,COLONIA,FIERRO,,,,,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,139A,013,,,WWW.FIESTAINN.COM,Fijo,25.68394759,-100.2685902,2021-05
6366363,19039721112000723000000000U5,HOTEL FIESTA VERSALLES,HOTEL FIESTA VERSALLES SA DE CV,721112,Hoteles sin otros servicios integrados,11 a 30 personas,CALLE,JUAN IGNACIO RAMON,AVENIDA,JOSE MARIA PINO SUAREZ,CALLE,IGNACIO LOPEZ RAYON,CALLE,15 DE MAYO,360,,,,0,,COLONIA,CENTRO DE MONTERREY,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1671,032,,INFORMACION@HOTELFIESTAVERSALLES.COM.MX,WWW.HOTELFIESTAVERSALLES.COM.MX,Fijo,25.67159834,-100.3204875,2010-07
9308883,19024721111000031000000000U9,HOTEL FLORENCIA,,721111,Hoteles con otros servicios integrados,0 a 5 personas,CALLE,5 de Febrero,CALLE,Francisco Javier Mina,CALLE,José María Morelos,CALLE,Benito Juárez,0,SN,,,0,,COLONIA,CENTRO,,,,67960,19,NUEVO LEÓN   ,024,General Zaragoza,0001,General Zaragoza,0149,014,,,,Fijo,23.97456564,-99.77314646,2020-11
6367255,19039721111000516001008907S5,HOTEL FOUR POINTS GALERIAS MONTERREY,HOTEL MONTERREY SA DE CV,721111,Hoteles con otros servicios integrados,251 y más personas,AVENIDA,INSURGENTES,AVENIDA,Doctor José Eleuterio González,CALLE,Bolivia,CALLE,Vancouver,3961,,HOTEL MONTERREY,PISO 8,,,CIUDAD,VISTA HERMOSA,,HOTEL MONTERREY,0,64640,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1629,019,,J.VELZQUEZ@HOTELMONTERREYMACROPLAZA.COM.MX,,Fijo,25.68346536,-100.3536748,2014-12
9404265,19006721111000164000008907S3,HOTEL FOUR POINTS MONTERREY AEROPUERTO,HOTEL MONTERREY SA DE CV,721111,Hoteles con otros servicios integrados,31 a 50 personas,AVENIDA,MIGUEL ALEMÁN,CALLE,Ninguno,CARRETERA,Camino a Agua Fría,OTRO(ESPECIFIQUE),Sin Referencia,2251,,,,,,COLONIA,EL MILAGRO,,,,66600,19,NUEVO LEÓN   ,006,Apodaca,0001,Ciudad Apodaca,3075,013,,J.VELAZQUEZ@HOTEMMONTERREYMACROPLAZA.COM.MX,,Fijo,25.7880245,-100.150203,2023-11
6368301,19039721112000813011000000U4,HOTEL FUNDADOR,,721111,Hoteles con otros servicios integrados,11 a 30 personas,CALLE,Mariano Matamoros,CALLE,DIEGO DE MONTEMAYOR,CALLE,DOCTOR JOSÉ MARÍA COS,CALLE,DOCTOR JOSÉ MARÍA COS,802,,HOTEL FUNDADOR,PLANTA BAJA,0,,COLONIA,CENTRO,EDIFICIO COMERCIAL Y DE SERVICIOS,HOTEL FUNDADOR,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1756,019,,RCRODRIGUEZ@HOTELFUNDADOR.COM,,Fijo,25.66827752,-100.3072987,2010-07
8260786,19014721112000081000000000U1,HOTEL GEMELOS PLUS,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,ARAMBERRI,CALLE,MIGUEL HIDALGO Y COSTILLA,CALLE,LERDO DE TEJADA,CALLE,GARZA AYALA,2,,,,,,COLONIA,CENTRO SEGUNDO SECTOR,,,,67900,19,NUEVO LEÓN   ,014,Doctor Arroyo,0001,Doctor Arroyo,0547,020,,,,Fijo,23.67328186,-100.1818181,2019-11
6236351,19014721112000061000000000U3,HOTEL GEMELOS PLUS 1,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,BENITO JUAREZ,CALLE,BENITO JUAREZ,CALLE,PADRE SEVERIANO MARTINEZ,CALLE,FRANCISCO RÍOS LÓPEZ PORTILLO,38,,,,,,COLONIA,CENTRO PRIMER SECTOR,,,,67900,19,NUEVO LEÓN   ,014,Doctor Arroyo,0001,Doctor Arroyo,0570,030,,,,Fijo,23.67718335,-100.1886567,2010-07
9337722,19039721112001454000000000U6,HOTEL GRAND REYES,OPERADORA DE HOTELES Y MOTELES DE NUEVO LEON SA DE CV,721112,Hoteles sin otros servicios integrados,31 a 50 personas,CALLE,FRAY SERVANDO TERESA DE MIER,CALLE,JUAN ALDAMA,CALLE,SERAFÍN PEÑA,CALLE,FRAY SERVANDO TERESA DE MIER,546,,,,,,CIUDAD,CENTRO 2 MTY OTE NTE,,,,,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1737,005,,HOTELGRANREYES@GMAIL.COM,,Fijo,25.6700386,-100.3240205,2021-05
6368166,19019721111000065002002738S5,HOTEL HABITA,HOTEL HABITA SA DE CV,721111,Hoteles con otros servicios integrados,101 a 250 personas,AVENIDA,JOSÉ VASCONCELOS,AVENIDA,RÍO TIGRIS,PRIVADA,TAMAZUNCHALE,CALLE,RÍO TIGRIS,150,,,,0,,AEROPUERTO,DEL VALLE SECTOR FÁTIMA,,,,66220,19,NUEVO LEÓN   ,019,San Pedro Garza García,0001,San Pedro Garza García,0223,033,,,,Fijo,25.65158927,-100.3688389,2010-07
6367201,19049721111000024001000000U9,HOTEL HACIENDA COLA DE CABALLO,HOTEL HACIENDA COLA DE CABALLO SA DE CV,721111,Hoteles con otros servicios integrados,11 a 30 personas,CALLE,CARRETERA A LA COLA DE CABALLO,CALLE,CARRETERA A LA COLA DE CABALLO,OTRO (ESPECIFIQUE),SIN REFERENCIA,OTRO (ESPECIFIQUE),SIN REFERENCIA,0,KM 6,,,0,,COLONIA,LA CIENEGUILLA,,,,67320,19,NUEVO LEÓN   ,049,Santiago,0001,Santiago,0491,009,,GERENCIA@COLADECABALLO.COM,WWW.COLADECABALLO.COM,Fijo,25.36828107,-100.1599769,2010-07
9296189,19009721111000041000039647S7,HOTEL HACIENDA COLONIAL,,721111,Hoteles con otros servicios integrados,6 a 10 personas,CALLE,CARRETERA A REYNOSA,CALLE,Ninguno,CALLE,Ninguno,CALLE,Carretera a Reynosa,,S/N,,,,,COLONIA,EJIDO CADEREYTA,,,,67485,19,NUEVO LEÓN   ,009,Cadereyta Jiménez,0001,Cadereyta Jiménez,0212,001,,SERVICIOSHERGO@HOTMAIL.COM,,Fijo,25.60739432,-99.99819581,2020-11
6507797,19045721111000011000000000U4,HOTEL HACIENDA LA CASONA,,721111,Hoteles con otros servicios integrados,0 a 5 personas,OTRO (ESPECIFIQUE),ANTIGUO CAMINO  LOS GUTIERREZ,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),NINGUNO,OTRO (ESPECIFIQUE),MANZANA 800,14,,,,0,,ZONA COMERCIAL,CARMEN FLORES,,,,65500,19,NUEVO LEÓN   ,045,Salinas Victoria,0222,Carmen Flores,0168,800,,HHLACASONA@GIMAIL.COM,,Fijo,25.95119305,-100.2957581,2016-01
6269511,19005721112000011000000000U6,HOTEL HACIENDA LOS GENERALES,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CARRETERA,DON MARTIN,CALLE,DREN SAN VICENTE,CALLE,JUAN IGNACIO RAMON,CALLE,CÉSAR E. ALANÍS,411,,,,0,,COLONIA,REVOLUCION,,,,65032,19,NUEVO LEÓN   ,005,Anáhuac,0001,Anáhuac,0497,013,,,,Fijo,27.25036884,-100.1415249,2010-07
6366368,19039721111000293000000000U1,HOTEL HACIENDA MONTERREY,OPERADORA SAN ROQUE SA DE CV,721111,Hoteles con otros servicios integrados,11 a 30 personas,CALLE,CARLOS SALAZAR,CALLE,EMILIO CARRANZA,CALLE,MARIANO ESCOBEDO,CALLE,IGNACIO ZARAGOZA,620,ORIENTE,,,,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1525,019,81255000,HOTELHACIENDAADMON@LIVE.COM,,Fijo,25.68170179,-100.3083384,2010-07
6235215,19033721111000023002009264M5,HOTEL HACIENDA REAL DE LINARES,,721111,Hoteles con otros servicios integrados,51 a 100 personas,AVENIDA,MIGUEL HIDALGO Y COSTILLA,CALLE,BELISARIO DOMÍNGUEZ,AVENIDA,INDEPENDENCIA,CALLE,IGNACIO ZARAGOZA,700,,,,,,COLONIA,CENTRO,,,,67700,19,NUEVO LEÓN   ,033,Linares,0001,Linares,0576,016,,RESERVACIONES@HACIENDAREALDELINARES.COM,,Fijo,24.86332238,-99.56677629,2010-07
6756894,19033721111000041001009264S7,HOTEL HACIENDA REAL DE LINARES,,721111,Hoteles con otros servicios integrados,51 a 100 personas,CALLE,INDEPENDENCIA,CALLE,Ignacio Zaragoza,AVENIDA,Miguel Hidalgo y Costilla,CALLE,Belisario Domínguez,,S/N,,,,,COLONIA,CENTRO,,,,67700,19,NUEVO LEÓN   ,033,Linares,0001,Linares,0576,016,,RESERVACIONES@HACIENDAREALDELINARES.COM,,Fijo,24.86310636,-99.56626922,2016-10
6269349,19039721111000334002020979S3,HOTEL HAMPTON INN BY HILTON GALERIAS,FIDEICOMISO IRREVOCABLE DB1616 SA,721111,Hoteles con otros servicios integrados,51 a 100 personas,AVENIDA,DOCTOR JOSÉ ELEUTERIO GONZÁLEZ,CALLE,Loma Larga,AVENIDA,General Pablo González Garza,CALLE,Oscar F. Castillo,415,,,,,,COLONIA,OBISPADO,,,,64060,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1633,019,,HUGO.CEPEDA@FIBRAINN.MX,,Fijo,25.6795884,-100.3519191,2010-07
6367296,19006721111000024000000000U9,HOTEL HAMPTON INN MONTERREY AEROPUERTO,HOTELERA DE APODACA SA DE CV,721111,Hoteles con otros servicios integrados,31 a 50 personas,CARRETERA,MIGUEL ALEMÁN,BOULEVARD,5,BOULEVARD,5,OTRO (ESPECIFIQUE),MANZANA 800,22700,KM 23 700,,,0,,PARQUE INDUSTRIAL,STIVA AEROPUERTO,OTRO CONGLOMERADO,STIVA AEROPUERTO,,66600,19,NUEVO LEÓN   ,006,Apodaca,0001,Ciudad Apodaca,3037,007,,CARLOS.GOMEZ@HOTELESOPTIMA.COM,,Fijo,25.7892881,-100.143909,2013-07
9307652,19006721111000132000000000U0,HOTEL HILTON GARDEN,CONSORCIO HOTELERO AEROPUERTO MONTERREY SAPI DE CV,721111,Hoteles con otros servicios integrados,6 a 10 personas,,SIN REFERENCIA,,NINGUNO,,NINGUNO,,SIN REFERENCIA,,SN,,,,KM 24,AEROPUERTO,AEROPUERTO INTERNACIONAL DE MONTERREY,,,,66620,19,NUEVO LEÓN   ,006,Apodaca,0001,Ciudad Apodaca,3037,012,,,,Fijo,25.78145476,-100.1305963,2020-11
9310637,19019721111000292000000000U5,HOTEL HOLIDAY IN EXPRESS,HOTEL HOLIDAY IN EXPRESS ,721111,Hoteles con otros servicios integrados,6 a 10 personas,AVENIDA,JOSE VASCONCELOS,CALLE,LOS ROSALES,PRIVADA,CEDROS,CALLE,RÍO YAQUI,345,,,PLANTA BAJA,,,COLONIA,VALLE DE SANTA ENGRACIA,EDIFICIO COMERCIAL Y DE SERVICIOS,TORRE TANARAH,,66267,19,NUEVO LEÓN   ,019,San Pedro Garza García,0001,San Pedro Garza García,0100,012,,,,Fijo,25.65343297,-100.3491197,2020-11
6707379,19006721111000064000020979S5,HOTEL HOLIDAY INN EXPRESS & SUITES MONTERREY AEROPUERTO,FIDEICOMISO IRREVOCABLE DB1616 SA,721111,Hoteles con otros servicios integrados,31 a 50 personas,CARRETERA,CARRETERA AL AEROPUERTO,AVENIDA,Boulevard Interamerican,AVENIDA,Boulevard Millenium,CALLE,Ninguno,400,,,,,,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL MILENIUM,PARQUE INDUSTRIAL,PARQUE INDUSTRIAL MILENIUM,400,66600,19,NUEVO LEÓN   ,006,Apodaca,0001,Ciudad Apodaca,3037,004,,HUGO.CEPEDA@FIBRAINN.MX,,Fijo,25.78671417,-100.1362563,2016-01
9284364,19019721111000241000020979S1,HOTEL HOLIDAY INN MONTERREY VALLE,FIDEICOMISO IRREVOCABLE DB1616 SA,721111,Hoteles con otros servicios integrados,51 a 100 personas,AVENIDA,LÁZARO CÁRDENAS,CALLE,Josemaría Escrivá,CALLE,Casolar,CALLE,Humberto Junco Voigt,2305,,,,2728,,COLONIA,RESIDENCIAL SAN AGUSTIN,,,,66260,19,NUEVO LEÓN   ,019,San Pedro Garza García,0001,San Pedro Garza García,0365,046,,HUGO.CEPEDA@FIBRAINN.MX,,Fijo,25.65090444,-100.332046,2020-11
6269389,19039721111000406000000000U9,HOTEL HOLIDAY INN PARQUE FUNDIDORA,OPERADORA DE HOTELES FUNDIDORA S DE RL DE CV,721111,Hoteles con otros servicios integrados,101 a 250 personas,AVENIDA,FUNDIDORA,AVENIDA,FRANCISCO I. MADERO,AVENIDA,SIN REFERENCIA,AVENIDA,CONSTITUCIÓN,100,,,,,,COLONIA,OBRERA,,,,64010,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,2716,073,,,,Fijo,25.67519979,-100.2898005,2010-07
6763325,19039721111000661001000000U9,HOTEL I STAY MONTERREY CENTRO,OPERADORA DE HOTELES MONTERREY CENTRO S DE RL DE CV,721111,Hoteles con otros servicios integrados,51 a 100 personas,PEATONAL,José María Morelos y Pavón,PEATONAL,Licenciado Benito Juárez,AVENIDA,José Garibaldi,CALLE,Fray Servando Teresa de Mier,191,,,,0,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1686,011,,,,Fijo,25.66788832,-100.3171137,2016-10
2973904,19039721112000981001000000U9,HOTEL IBIZA,,721112,Hoteles sin otros servicios integrados,6 a 10 personas,CALLE,VICENTE GUERRERO,CALLE,MARIANO MATAMOROS,CALLE,IGNACIO ALLENDE,AVENIDA,LICENCIADO BENITO JUÁREZ,610,,,,0,,COLONIA,CENTRO DE MONTERREY,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1690,034,,,,Fijo,25.67017528,-100.3141373,2014-12
7988028,19039721311000202000000000U8,HOTEL IKALI HOSTEL,APOYO ALA MUJER SA,721190,"Cabañas, villas y similares",6 a 10 personas,CALLE,JOSE MARIA MORELOS Y PAVON,CALLE,FRANCISCO JAVIER MINA,CALLE,GENERAL FRANCISCO NARANJO,CALLE,FRAY SERVANDO TERESA DE MIER,1017,,,,,,COLONIA,CIUDAD GUADALUPE CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1756,009,,,,Fijo,25.6663468,-100.306408,2019-11
6269595,19030721112000021000000000U3,HOTEL ITURBIDE,,721112,Hoteles sin otros servicios integrados,0 a 5 personas,CALLE,BENITO JUAREZ,CALLE,JUAN ALDAMA,CALLE,16 DE SEPTIEMBRE,CALLE,NINGUNO,0,SN,,,0,,COLONIA,CENTRO,,,,67830,19,NUEVO LEÓN   ,030,Iturbide,0001,Iturbide,0095,008,,,,Fijo,24.7261027,-99.90507327,2010-07
6366306,19039721112000502001000000U3,HOTEL JANDAL,PENSIONES DEL NORTE SA,721111,Hoteles con otros servicios integrados,6 a 10 personas,AVENIDA,CUAUHTÉMOC,CALLE,JOSÉ MARÍA ARTEAGA,CALLE,CARLOS SALAZAR,CALLE,JOSÉ MARIANO JIMÉNEZ,825,NTE,825,MEZZANINE,,,COLONIA,CENTRO,,,,64000,19,NUEVO LEÓN   ,039,Monterrey,0001,Monterrey,1506,007,,LULUS_93@HOTMAIL.COM,,Fijo,25.68295511,-100.317206,2010-07
